,artists,explicit,href,id,name,popularity,album_art,album_release_date,artist_names
42,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3'}, 'href': 'https://api.spotify.com/v1/artists/26T3LtbuGT1Fu9m0eRq5X3', 'id': '26T3LtbuGT1Fu9m0eRq5X3', 'name': 'Cage The Elephant', 'type': 'artist', 'uri': 'spotify:artist:26T3LtbuGT1Fu9m0eRq5X3'}]",False,https://api.spotify.com/v1/tracks/6zEvZ5Bip13TwMrheoZSju,6zEvZ5Bip13TwMrheoZSju,Come a Little Closer,70,https://i.scdn.co/image/ab67616d0000b27348831f8d5d8f8609bb2c99ed,2013-10-08,Cage The Elephant
43,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4j56EQDQu5XnL7R3E9iFJT'}, 'href': 'https://api.spotify.com/v1/artists/4j56EQDQu5XnL7R3E9iFJT', 'id': '4j56EQDQu5XnL7R3E9iFJT', 'name': 'Young the Giant', 'type': 'artist', 'uri': 'spotify:artist:4j56EQDQu5XnL7R3E9iFJT'}]",False,https://api.spotify.com/v1/tracks/4ozBdncjTFpDqzpREZ4LR4,4ozBdncjTFpDqzpREZ4LR4,My Body - 2020 Remaster,51,https://i.scdn.co/image/ab67616d0000b273e0e1939607a3854a59433f5f,2010-10-25,Young the Giant
44,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4rk0xYl7t3XftIQQedJjK4'}, 'href': 'https://api.spotify.com/v1/artists/4rk0xYl7t3XftIQQedJjK4', 'id': '4rk0xYl7t3XftIQQedJjK4', 'name': '傻子與白痴', 'type': 'artist', 'uri': 'spotify:artist:4rk0xYl7t3XftIQQedJjK4'}]",False,https://api.spotify.com/v1/tracks/1pMWCCZamYdNESu78W51Zk,1pMWCCZamYdNESu78W51Zk,你終究不愛這世界,41,https://i.scdn.co/image/ab67616d0000b2736cf5ad0d51fd4ba1a49779a5,2019-06-15,傻子與白痴
45,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4dwdTW1Lfiq0cM8nBAqIIz'}, 'href': 'https://api.spotify.com/v1/artists/4dwdTW1Lfiq0cM8nBAqIIz', 'id': '4dwdTW1Lfiq0cM8nBAqIIz', 'name': 'Of Monsters and Men', 'type': 'artist', 'uri': 'spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz'}]",False,https://api.spotify.com/v1/tracks/5HF5PRNJ8KGtbzNPPc93tG,5HF5PRNJ8KGtbzNPPc93tG,King And Lionheart,57,https://i.scdn.co/image/ab67616d0000b273f5bf6cc73913a539ca7a56bb,2012-01-01,Of Monsters and Men
46,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5wbF4yfjaOjTSkrnucKA77'}, 'href': 'https://api.spotify.com/v1/artists/5wbF4yfjaOjTSkrnucKA77', 'id': '5wbF4yfjaOjTSkrnucKA77', 'name': 'deca joins', 'type': 'artist', 'uri': 'spotify:artist:5wbF4yfjaOjTSkrnucKA77'}]",False,https://api.spotify.com/v1/tracks/1iW73ZxZGyVyXKlfP5ivSZ,1iW73ZxZGyVyXKlfP5ivSZ,Go Slow,36,https://i.scdn.co/image/ab67616d0000b273199956c598da4deba2b38ba6,2018-11-14,deca joins
47,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3HXSUfI76zVZk71UMAeVfp'}, 'href': 'https://api.spotify.com/v1/artists/3HXSUfI76zVZk71UMAeVfp', 'id': '3HXSUfI76zVZk71UMAeVfp', 'name': 'No Party For Cao Dong', 'type': 'artist', 'uri': 'spotify:artist:3HXSUfI76zVZk71UMAeVfp'}]",False,https://api.spotify.com/v1/tracks/2Wew8zqBUtIXwZnxpIHdSf,2Wew8zqBUtIXwZnxpIHdSf,還願,44,https://i.scdn.co/image/ab67616d0000b273a3d2ab7e99f9fe9d0c337ecd,2019-02-22,No Party For Cao Dong
48,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/26T3LtbuGT1Fu9m0eRq5X3'}, 'href': 'https://api.spotify.com/v1/artists/26T3LtbuGT1Fu9m0eRq5X3', 'id': '26T3LtbuGT1Fu9m0eRq5X3', 'name': 'Cage The Elephant', 'type': 'artist', 'uri': 'spotify:artist:26T3LtbuGT1Fu9m0eRq5X3'}]",False,https://api.spotify.com/v1/tracks/0lkQOB949M2gLyut86aJ1b,0lkQOB949M2gLyut86aJ1b,Cigarette Daydreams,79,https://i.scdn.co/image/ab67616d0000b27348831f8d5d8f8609bb2c99ed,2013-10-08,Cage The Elephant
49,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4rk0xYl7t3XftIQQedJjK4'}, 'href': 'https://api.spotify.com/v1/artists/4rk0xYl7t3XftIQQedJjK4', 'id': '4rk0xYl7t3XftIQQedJjK4', 'name': '傻子與白痴', 'type': 'artist', 'uri': 'spotify:artist:4rk0xYl7t3XftIQQedJjK4'}]",False,https://api.spotify.com/v1/tracks/1Q28NJgoN3TQhgYmOv4wZf,1Q28NJgoN3TQhgYmOv4wZf,流離的時間與流離的你,33,https://i.scdn.co/image/ab67616d0000b2736cf5ad0d51fd4ba1a49779a5,2019-06-15,傻子與白痴
0,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7xvGv30KCVdDE22whQYggF'}, 'href': 'https://api.spotify.com/v1/artists/7xvGv30KCVdDE22whQYggF', 'id': '7xvGv30KCVdDE22whQYggF', 'name': '大波浪', 'type': 'artist', 'uri': 'spotify:artist:7xvGv30KCVdDE22whQYggF'}]",False,https://api.spotify.com/v1/tracks/12KonzcLxEnQOgcENYLnmw,12KonzcLxEnQOgcENYLnmw,No Such Disease,21,https://i.scdn.co/image/ab67616d0000b273aed7b6411a433a4cc1a6653c,2018-03-01,大波浪
1,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4O9yXuMzkIoRezqlpgkdjK'}, 'href': 'https://api.spotify.com/v1/artists/4O9yXuMzkIoRezqlpgkdjK', 'id': '4O9yXuMzkIoRezqlpgkdjK', 'name': '康姆士(COM’Z)', 'type': 'artist', 'uri': 'spotify:artist:4O9yXuMzkIoRezqlpgkdjK'}]",False,https://api.spotify.com/v1/tracks/0LmeqJwizXCHNGVHMQfMy9,0LmeqJwizXCHNGVHMQfMy9,"你要如何,我們就如何",37,https://i.scdn.co/image/ab67616d0000b27372ffe6b45ec36d5b2aa628bf,2016-12-27,康姆士(COM’Z)
2,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7xvGv30KCVdDE22whQYggF'}, 'href': 'https://api.spotify.com/v1/artists/7xvGv30KCVdDE22whQYggF', 'id': '7xvGv30KCVdDE22whQYggF', 'name': '大波浪', 'type': 'artist', 'uri': 'spotify:artist:7xvGv30KCVdDE22whQYggF'}]",False,https://api.spotify.com/v1/tracks/3OTfj20ou06KrrngknAJUj,3OTfj20ou06KrrngknAJUj,Kiss Girls,6,https://i.scdn.co/image/ab67616d0000b273cb6158e0950831586c03e6fb,2016-09-01,大波浪
3,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2vhqrXGRTaYwFTeO61R9Fm'}, 'href': 'https://api.spotify.com/v1/artists/2vhqrXGRTaYwFTeO61R9Fm', 'id': '2vhqrXGRTaYwFTeO61R9Fm', 'name': 'Da Da Yue Dui', 'type': 'artist', 'uri': 'spotify:artist:2vhqrXGRTaYwFTeO61R9Fm'}]",False,https://api.spotify.com/v1/tracks/7vn49ZdixEcFx3mFlSwtgF,7vn49ZdixEcFx3mFlSwtgF,南方,34,https://i.scdn.co/image/ab67616d0000b273decb08101ffa7332257daa90,2003-10-29,Da Da Yue Dui
4,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0g1Asm2LdQJa6EjUmucdxt'}, 'href': 'https://api.spotify.com/v1/artists/0g1Asm2LdQJa6EjUmucdxt', 'id': '0g1Asm2LdQJa6EjUmucdxt', 'name': '刺猬Hedgehog', 'type': 'artist', 'uri': 'spotify:artist:0g1Asm2LdQJa6EjUmucdxt'}]",False,https://api.spotify.com/v1/tracks/3rPo8CdMhsHsh9grvZP72f,3rPo8CdMhsHsh9grvZP72f,"火車駛向雲外,夢安魂於九霄",40,https://i.scdn.co/image/ab67616d0000b273e4177d85cbe1c71632d98a95,2018-01-08,刺猬Hedgehog
5,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6kPT9OowEJzifm4B68nt1u'}, 'href': 'https://api.spotify.com/v1/artists/6kPT9OowEJzifm4B68nt1u', 'id': '6kPT9OowEJzifm4B68nt1u', 'name': '白皮書樂隊', 'type': 'artist', 'uri': 'spotify:artist:6kPT9OowEJzifm4B68nt1u'}]",False,https://api.spotify.com/v1/tracks/1hgKwBd45VpOyoxbXhmxTK,1hgKwBd45VpOyoxbXhmxTK,清河,31,https://i.scdn.co/image/ab67616d0000b273b07eea0adc5be46a52b3018d,2020-08-24,白皮書樂隊
6,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6NQwuxgsebzIzixLkAHDCT'}, 'href': 'https://api.spotify.com/v1/artists/6NQwuxgsebzIzixLkAHDCT', 'id': '6NQwuxgsebzIzixLkAHDCT', 'name': '五條人', 'type': 'artist', 'uri': 'spotify:artist:6NQwuxgsebzIzixLkAHDCT'}]",False,https://api.spotify.com/v1/tracks/0LFidVboKRQWZyQUSzoYRk,0LFidVboKRQWZyQUSzoYRk,晚上好 春天小姐,25,https://i.scdn.co/image/ab67616d0000b2731db292b17acc6d2e389638be,2015-03-09,五條人
7,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/08R79pzvOjaPaU3YOGFspZ'}, 'href': 'https://api.spotify.com/v1/artists/08R79pzvOjaPaU3YOGFspZ', 'id': '08R79pzvOjaPaU3YOGFspZ', 'name': '福禄寿', 'type': 'artist', 'uri': 'spotify:artist:08R79pzvOjaPaU3YOGFspZ'}]",False,https://api.spotify.com/v1/tracks/4yyJ35erSs5YQyMLeQOtsm,4yyJ35erSs5YQyMLeQOtsm,玉珍,30,https://i.scdn.co/image/ab67616d0000b273bf6756e5c530a071fe610b77,2021-02-18,福禄寿
8,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4m1va2zJxoDRUMymK3Fzrd'}, 'href': 'https://api.spotify.com/v1/artists/4m1va2zJxoDRUMymK3Fzrd', 'id': '4m1va2zJxoDRUMymK3Fzrd', 'name': 'Joyside', 'type': 'artist', 'uri': 'spotify:artist:4m1va2zJxoDRUMymK3Fzrd'}]",False,https://api.spotify.com/v1/tracks/3d9Nu6xMRCLqWAnVbQLzIT,3d9Nu6xMRCLqWAnVbQLzIT,Good Night,24,https://i.scdn.co/image/ab67616d0000b2734b8e8f868f36b9f62688cc8c,2010-09-30,Joyside
9,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/22FPLoIX9ZbhWjDRKzz58B'}, 'href': 'https://api.spotify.com/v1/artists/22FPLoIX9ZbhWjDRKzz58B', 'id': '22FPLoIX9ZbhWjDRKzz58B', 'name': '达闻西乐队', 'type': 'artist', 'uri': 'spotify:artist:22FPLoIX9ZbhWjDRKzz58B'}]",False,https://api.spotify.com/v1/tracks/7z2iPbamtQQVWXXALAe0Rh,7z2iPbamtQQVWXXALAe0Rh,大都会,26,https://i.scdn.co/image/ab67616d0000b273222b484ed3fbcfd14cc9d029,2019-09-13,达闻西乐队
10,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3asy14alGCZBDd3Y6pbBbp'}, 'href': 'https://api.spotify.com/v1/artists/3asy14alGCZBDd3Y6pbBbp', 'id': '3asy14alGCZBDd3Y6pbBbp', 'name': '新裤子乐队', 'type': 'artist', 'uri': 'spotify:artist:3asy14alGCZBDd3Y6pbBbp'}]",False,https://api.spotify.com/v1/tracks/1hbe8im2TAxV3OE6EgUGul,1hbe8im2TAxV3OE6EgUGul,没有理想的人不伤心,42,https://i.scdn.co/image/ab67616d0000b273a692767935d929f33763ae33,2016-04-01,新裤子乐队
11,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7xvGv30KCVdDE22whQYggF'}, 'href': 'https://api.spotify.com/v1/artists/7xvGv30KCVdDE22whQYggF', 'id': '7xvGv30KCVdDE22whQYggF', 'name': '大波浪', 'type': 'artist', 'uri': 'spotify:artist:7xvGv30KCVdDE22whQYggF'}]",False,https://api.spotify.com/v1/tracks/5ecvP5P6xsOLsEdyV8Lbm9,5ecvP5P6xsOLsEdyV8Lbm9,Fall In,24,https://i.scdn.co/image/ab67616d0000b273cb6158e0950831586c03e6fb,2016-09-01,大波浪
12,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6NQwuxgsebzIzixLkAHDCT'}, 'href': 'https://api.spotify.com/v1/artists/6NQwuxgsebzIzixLkAHDCT', 'id': '6NQwuxgsebzIzixLkAHDCT', 'name': '五條人', 'type': 'artist', 'uri': 'spotify:artist:6NQwuxgsebzIzixLkAHDCT'}]",False,https://api.spotify.com/v1/tracks/06FYyaR1iSu8IQDkQgtO41,06FYyaR1iSu8IQDkQgtO41,問題出現我再告訴大家,30,https://i.scdn.co/image/ab67616d0000b273c5e6d6f98f229ab11884e649,2009-07-11,五條人
13,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3iW4UAZQOJEXLW7L3H04gm'}, 'href': 'https://api.spotify.com/v1/artists/3iW4UAZQOJEXLW7L3H04gm', 'id': '3iW4UAZQOJEXLW7L3H04gm', 'name': 'Re-TROS', 'type': 'artist', 'uri': 'spotify:artist:3iW4UAZQOJEXLW7L3H04gm'}]",False,https://api.spotify.com/v1/tracks/3wKuAlqSKjyBSI3wzq9zhg,3wKuAlqSKjyBSI3wzq9zhg,Sounds For Celebration,30,https://i.scdn.co/image/ab67616d0000b273f872056a98cc79ec458cefe2,2017-09-01,Re-TROS
14,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6kPT9OowEJzifm4B68nt1u'}, 'href': 'https://api.spotify.com/v1/artists/6kPT9OowEJzifm4B68nt1u', 'id': '6kPT9OowEJzifm4B68nt1u', 'name': '白皮書樂隊', 'type': 'artist', 'uri': 'spotify:artist:6kPT9OowEJzifm4B68nt1u'}]",False,https://api.spotify.com/v1/tracks/27dFAT8003cYkkk3lZZsaQ,27dFAT8003cYkkk3lZZsaQ,老鼠,23,https://i.scdn.co/image/ab67616d0000b27317deac52624fdb7d7250d6c7,2018-11-13,白皮書樂隊
15,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/08R79pzvOjaPaU3YOGFspZ'}, 'href': 'https://api.spotify.com/v1/artists/08R79pzvOjaPaU3YOGFspZ', 'id': '08R79pzvOjaPaU3YOGFspZ', 'name': '福禄寿', 'type': 'artist', 'uri': 'spotify:artist:08R79pzvOjaPaU3YOGFspZ'}]",False,https://api.spotify.com/v1/tracks/1nQXRkdhM3aEjgqIWm3Qls,1nQXRkdhM3aEjgqIWm3Qls,我用什么把你留住 - Remix,34,https://i.scdn.co/image/ab67616d0000b273ce40fd1a8f653a4e48d729c1,2019-08-05,福禄寿
16,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3asy14alGCZBDd3Y6pbBbp'}, 'href': 'https://api.spotify.com/v1/artists/3asy14alGCZBDd3Y6pbBbp', 'id': '3asy14alGCZBDd3Y6pbBbp', 'name': '新裤子乐队', 'type': 'artist', 'uri': 'spotify:artist:3asy14alGCZBDd3Y6pbBbp'}]",False,https://api.spotify.com/v1/tracks/4bI9GiEtd2RcJ1MaFMDrkg,4bI9GiEtd2RcJ1MaFMDrkg,生命因你而火热,36,https://i.scdn.co/image/ab67616d0000b273a692767935d929f33763ae33,2016-04-01,新裤子乐队
17,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2vhqrXGRTaYwFTeO61R9Fm'}, 'href': 'https://api.spotify.com/v1/artists/2vhqrXGRTaYwFTeO61R9Fm', 'id': '2vhqrXGRTaYwFTeO61R9Fm', 'name': 'Da Da Yue Dui', 'type': 'artist', 'uri': 'spotify:artist:2vhqrXGRTaYwFTeO61R9Fm'}]",False,https://api.spotify.com/v1/tracks/0JgjL7KShhHQAUV3FFoC1Z,0JgjL7KShhHQAUV3FFoC1Z,Song F,33,https://i.scdn.co/image/ab67616d0000b273decb08101ffa7332257daa90,2003-10-29,Da Da Yue Dui
18,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5ibuHRa6wLxSA39AoKYD7B'}, 'href': 'https://api.spotify.com/v1/artists/5ibuHRa6wLxSA39AoKYD7B', 'id': '5ibuHRa6wLxSA39AoKYD7B', 'name': 'Mandarin', 'type': 'artist', 'uri': 'spotify:artist:5ibuHRa6wLxSA39AoKYD7B'}]",False,https://api.spotify.com/v1/tracks/6OdugwQR2gUbpMgdB36ofZ,6OdugwQR2gUbpMgdB36ofZ,回声 Echo,26,https://i.scdn.co/image/ab67616d0000b273883f54dfedad6dccfa4e8a74,2020-12-10,Mandarin
19,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3xcaXZYFSV0iRmgu9defBW'}, 'href': 'https://api.spotify.com/v1/artists/3xcaXZYFSV0iRmgu9defBW', 'id': '3xcaXZYFSV0iRmgu9defBW', 'name': 'Orange Ocean', 'type': 'artist', 'uri': 'spotify:artist:3xcaXZYFSV0iRmgu9defBW'}]",False,https://api.spotify.com/v1/tracks/0RahVXshAPeX11gQRpPhXP,0RahVXshAPeX11gQRpPhXP,存盤點(Check Point),32,https://i.scdn.co/image/ab67616d0000b27346d69c5b65f8675119cf0779,2019-08-14,Orange Ocean
20,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7xvGv30KCVdDE22whQYggF'}, 'href': 'https://api.spotify.com/v1/artists/7xvGv30KCVdDE22whQYggF', 'id': '7xvGv30KCVdDE22whQYggF', 'name': '大波浪', 'type': 'artist', 'uri': 'spotify:artist:7xvGv30KCVdDE22whQYggF'}]",False,https://api.spotify.com/v1/tracks/7D5oJJXhUtoZHitlcY90sE,7D5oJJXhUtoZHitlcY90sE,嘴上功夫,9,https://i.scdn.co/image/ab67616d0000b27355d950920d2ac35f6487b514,2020-08-20,大波浪
21,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6tENCczf2KcJyY9RUCxTnA'}, 'href': 'https://api.spotify.com/v1/artists/6tENCczf2KcJyY9RUCxTnA', 'id': '6tENCczf2KcJyY9RUCxTnA', 'name': '后海大鲨鱼', 'type': 'artist', 'uri': 'spotify:artist:6tENCczf2KcJyY9RUCxTnA'}]",False,https://api.spotify.com/v1/tracks/0vYIQfjbtRGv7QZxTkV96b,0vYIQfjbtRGv7QZxTkV96b,心要野,35,https://i.scdn.co/image/ab67616d0000b2737f872bbf960734d0cd86bcbc,2015-03-18,后海大鲨鱼
22,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/0g1Asm2LdQJa6EjUmucdxt'}, 'href': 'https://api.spotify.com/v1/artists/0g1Asm2LdQJa6EjUmucdxt', 'id': '0g1Asm2LdQJa6EjUmucdxt', 'name': '刺猬Hedgehog', 'type': 'artist', 'uri': 'spotify:artist:0g1Asm2LdQJa6EjUmucdxt'}]",False,https://api.spotify.com/v1/tracks/7f6294j6awMKzkePCiRbjj,7f6294j6awMKzkePCiRbjj,白日梦蓝,33,https://i.scdn.co/image/ab67616d0000b273cd0ae99e9d4c4d22c0fbc083,2009-03-01,刺猬Hedgehog
23,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/2oKqZCLOi18wxFFnDS6e25'}, 'href': 'https://api.spotify.com/v1/artists/2oKqZCLOi18wxFFnDS6e25', 'id': '2oKqZCLOi18wxFFnDS6e25', 'name': '盘尼西林乐队', 'type': 'artist', 'uri': 'spotify:artist:2oKqZCLOi18wxFFnDS6e25'}]",False,https://api.spotify.com/v1/tracks/6rHcESV5nRiDHO9vrzRIKr,6rHcESV5nRiDHO9vrzRIKr,雨夜曼彻斯特,38,https://i.scdn.co/image/4f7a338cd64b758cf4c399ac3906faff1341fe09,2017-04-18,盘尼西林乐队
24,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/5ibuHRa6wLxSA39AoKYD7B'}, 'href': 'https://api.spotify.com/v1/artists/5ibuHRa6wLxSA39AoKYD7B', 'id': '5ibuHRa6wLxSA39AoKYD7B', 'name': 'Mandarin', 'type': 'artist', 'uri': 'spotify:artist:5ibuHRa6wLxSA39AoKYD7B'}]",False,https://api.spotify.com/v1/tracks/72D2Ul9XBt1SVGo4G0mSSQ,72D2Ul9XBt1SVGo4G0mSSQ,前言 Prologue,24,https://i.scdn.co/image/ab67616d0000b273883f54dfedad6dccfa4e8a74,2020-12-10,Mandarin
25,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1KkPfPiuNxdjuGhwIb6hBC'}, 'href': 'https://api.spotify.com/v1/artists/1KkPfPiuNxdjuGhwIb6hBC', 'id': '1KkPfPiuNxdjuGhwIb6hBC', 'name': '痛仰樂隊', 'type': 'artist', 'uri': 'spotify:artist:1KkPfPiuNxdjuGhwIb6hBC'}]",False,https://api.spotify.com/v1/tracks/2OCONHsP1V3JtKEqRu2vQU,2OCONHsP1V3JtKEqRu2vQU,再见杰克,34,https://i.scdn.co/image/ab67616d0000b273b5a115592a255b6ee30f7f30,2008-09-30,痛仰樂隊
26,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3xcaXZYFSV0iRmgu9defBW'}, 'href': 'https://api.spotify.com/v1/artists/3xcaXZYFSV0iRmgu9defBW', 'id': '3xcaXZYFSV0iRmgu9defBW', 'name': 'Orange Ocean', 'type': 'artist', 'uri': 'spotify:artist:3xcaXZYFSV0iRmgu9defBW'}]",False,https://api.spotify.com/v1/tracks/43fsuxBG7GhK9YvaRK9rbE,43fsuxBG7GhK9YvaRK9rbE,How to...,46,https://i.scdn.co/image/ab67616d0000b273162da5d550b67ff2424a9b75,2021-04-01,Orange Ocean
27,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/08R79pzvOjaPaU3YOGFspZ'}, 'href': 'https://api.spotify.com/v1/artists/08R79pzvOjaPaU3YOGFspZ', 'id': '08R79pzvOjaPaU3YOGFspZ', 'name': '福禄寿', 'type': 'artist', 'uri': 'spotify:artist:08R79pzvOjaPaU3YOGFspZ'}]",False,https://api.spotify.com/v1/tracks/6eWSue4WrIFotJnA4brBwp,6eWSue4WrIFotJnA4brBwp,春暖花开去见你,29,https://i.scdn.co/image/ab67616d0000b273bf6756e5c530a071fe610b77,2021-02-18,福禄寿
28,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/6tENCczf2KcJyY9RUCxTnA'}, 'href': 'https://api.spotify.com/v1/artists/6tENCczf2KcJyY9RUCxTnA', 'id': '6tENCczf2KcJyY9RUCxTnA', 'name': '后海大鲨鱼', 'type': 'artist', 'uri': 'spotify:artist:6tENCczf2KcJyY9RUCxTnA'}]",False,https://api.spotify.com/v1/tracks/0ZJTO8mUu15DTYnFzTA8hs,0ZJTO8mUu15DTYnFzTA8hs,猛犸,30,https://i.scdn.co/image/ab67616d0000b2737f872bbf960734d0cd86bcbc,2015-03-18,后海大鲨鱼
29,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7xvGv30KCVdDE22whQYggF'}, 'href': 'https://api.spotify.com/v1/artists/7xvGv30KCVdDE22whQYggF', 'id': '7xvGv30KCVdDE22whQYggF', 'name': '大波浪', 'type': 'artist', 'uri': 'spotify:artist:7xvGv30KCVdDE22whQYggF'}]",False,https://api.spotify.com/v1/tracks/3e1sbLPEgPr9CgJm4lIUf1,3e1sbLPEgPr9CgJm4lIUf1,星星点灯,12,https://i.scdn.co/image/ab67616d0000b27371cbb4971b2277a465f676fc,2018-11-15,大波浪
30,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1fqb04dI9vaEcGDbIVrcib'}, 'href': 'https://api.spotify.com/v1/artists/1fqb04dI9vaEcGDbIVrcib', 'id': '1fqb04dI9vaEcGDbIVrcib', 'name': '李志', 'type': 'artist', 'uri': 'spotify:artist:1fqb04dI9vaEcGDbIVrcib'}]",False,https://api.spotify.com/v1/tracks/5cJ0dQz8xM7diPb7mFajr6,5cJ0dQz8xM7diPb7mFajr6,不多,24,https://i.scdn.co/image/ab67616d0000b27331b04f6809863fdf5736f734,2014,李志
31,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/4ntvojSPscU3PxselAEeY2'}, 'href': 'https://api.spotify.com/v1/artists/4ntvojSPscU3PxselAEeY2', 'id': '4ntvojSPscU3PxselAEeY2', 'name': '万能青年旅店', 'type': 'artist', 'uri': 'spotify:artist:4ntvojSPscU3PxselAEeY2'}]",False,https://api.spotify.com/v1/tracks/2ozGzwIXXLz92WHuFjt0OM,2ozGzwIXXLz92WHuFjt0OM,泥河,35,https://i.scdn.co/image/ab67616d0000b273102e88057f9ee21ec54b8634,2020-12-22,万能青年旅店
32,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7mShFo2eYgVBQFZBCilhtl'}, 'href': 'https://api.spotify.com/v1/artists/7mShFo2eYgVBQFZBCilhtl', 'id': '7mShFo2eYgVBQFZBCilhtl', 'name': 'Leah Dou', 'type': 'artist', 'uri': 'spotify:artist:7mShFo2eYgVBQFZBCilhtl'}]",False,https://api.spotify.com/v1/tracks/6YFAXKl2vK6g9gf4ZMjfdJ,6YFAXKl2vK6g9gf4ZMjfdJ,My Days,28,https://i.scdn.co/image/ab67616d0000b273da5ab760aaa555ffe8bb4b34,2017-01-19,Leah Dou
33,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/08R79pzvOjaPaU3YOGFspZ'}, 'href': 'https://api.spotify.com/v1/artists/08R79pzvOjaPaU3YOGFspZ', 'id': '08R79pzvOjaPaU3YOGFspZ', 'name': '福禄寿', 'type': 'artist', 'uri': 'spotify:artist:08R79pzvOjaPaU3YOGFspZ'}]",False,https://api.spotify.com/v1/tracks/2IjLtXQKaA9dTcnPwQJoeu,2IjLtXQKaA9dTcnPwQJoeu,马,32,https://i.scdn.co/image/ab67616d0000b273bf6756e5c530a071fe610b77,2021-02-18,福禄寿
34,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/7xvGv30KCVdDE22whQYggF'}, 'href': 'https://api.spotify.com/v1/artists/7xvGv30KCVdDE22whQYggF', 'id': '7xvGv30KCVdDE22whQYggF', 'name': '大波浪', 'type': 'artist', 'uri': 'spotify:artist:7xvGv30KCVdDE22whQYggF'}]",False,https://api.spotify.com/v1/tracks/44XfTv3yDPuDb4XYMBC7Fz,44XfTv3yDPuDb4XYMBC7Fz,02,17,https://i.scdn.co/image/ab67616d0000b273cb6158e0950831586c03e6fb,2016-09-01,大波浪
35,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/1KkPfPiuNxdjuGhwIb6hBC'}, 'href': 'https://api.spotify.com/v1/artists/1KkPfPiuNxdjuGhwIb6hBC', 'id': '1KkPfPiuNxdjuGhwIb6hBC', 'name': '痛仰樂隊', 'type': 'artist', 'uri': 'spotify:artist:1KkPfPiuNxdjuGhwIb6hBC'}]",False,https://api.spotify.com/v1/tracks/5uVSBlIWKS9TCC3JNXUIBt,5uVSBlIWKS9TCC3JNXUIBt,为你唱首歌,27,https://i.scdn.co/image/ab67616d0000b273b5a115592a255b6ee30f7f30,2008-09-30,痛仰樂隊
36,"[{'external_urls': {'spotify': 'https://open.spotify.com/artist/3qs5OOuNyNxW1JGhfdgnUI'}, 'href': 'https://api.spotify.com/v1/artists/3qs5OOuNyNxW1JGhfdgnUI', 'id': '3qs5OOuNyNxW1JGhfdgnUI', 'name': 'The Life Journey', 'type': 'artist', 'uri': 'spotify:artist:3qs5OOuNyNxW1JGhfdgnUI'}]",False,https://api.spotify.com/v1/tracks/0RvVNiGDX7mKrXCRpr7ysI,0RvVNiGDX7mKrXCRpr7ysI,永远都会在,28,https://i.scdn.co/image/ab67616d0000b273ccd0082c1e9df2e83fc6e019,2017-07-06,The Life Journey
